file_name,config_code,boom_length_m,radius_m,capacity_t,raw_snippet
"Liebherr_LG1750_Load_Charts.pdf","VII","20.0","","250.0","140 142 141 141 141 140 140 139 138 137 137 135 133 130 125 120 114 107 101 92 84 77 71 64 58 52 48,5 45 42 38,5 34 29,4 24,8 129 128 127 126 126 125 124 124 123 123 122 121 120 116 112 106 99 93 87 82 76 70 63 57 52 48,"
"Liebherr_LTM_1080_Load_Charts.pdf","UNKNOWN","74.0","","53.0","Courtesy of Crane.Market Mobilkran- Mobile Crane LTM 1080/1 Technische Daten Technical Data Caractéristiques techniques Courtesy of Crane.Market Courtesy of Crane.Market Traglasten am Teleskopausleger Lifting capacities "
"Liebherr_LTM_1080_Load_Charts.pdf","UNKNOWN","25.0","","8.5","9615 |23,3|34,2(53,1| 6,2 |15 60 % EN [1 [) 14.00 R 25 16.00 R 25 m/min flr einfachen Strang lio] 0-130 m/min single line 17 mm / 250 m 57 kN m/min au brin simple m/min flr einfachen Strang lie 0-130 m/min single line 17"
"Liebherr_LTM_1080_Load_Charts.pdf","UNKNOWN","48.0","","8.5","48 m. Contrepoids de base 8,5 t Composants électriques et électroniques re- liés entre eux par bus de données moderne. Courant continu 24 Volts, 2 batteries. Fléchette pliante simple, longueur 10,5 m, montable a 0°, 20° "
"Liebherr_LTM_1080_Load_Charts.pdf","UNKNOWN","14.2","17.6","16.0","19 m, montable a 0°, 20° ou 40°. Pour le levage avec 2 crochets ou pour le travail avec fléchette pliante lorsque le cable de levage principale rest mouflé. 7,5 t pour une masse totale de 16 t. 8 roues. Taille: 16.00 R 2"
"Liebherr_LTM_1080_Load_Charts.pdf","UNKNOWN","19.0","","7.5","19 m, montable a 0°, 20° ou 40°. Pour le levage avec 2 crochets ou pour le travail avec fléchette pliante lorsque le cable de levage principale rest mouflé. 7,5 t pour une masse totale de 16 t. 8 roues. Taille: 16.00 R 2"
"Liebherr_LTM_1080_Load_Charts.pdf","UNKNOWN","10.8","","5.0","und Schlauchbrüche. T eleskopausleger Beulsicher e und verwindungssteife Kon struktion aus hochfestem Feinkor nbaustahl mit ovalem Auslegerpr o l, 1 Anlenkstück und 5 T eleskopteile. Alle T eleskopteile unabhängig vone"
"Liebherr_LTM_1090_41_Load_Charts.pdf","T","6.0","","4.0","s e r v o c o m p o w e r s t e e r i n g , d u a l c i r c u i t s y s t e m , w i t h h y d r a u l i c s e r v o s y s t e m a n d a u x i l i a r y p u m p c i r c u i t . A t r o a d t r a v e l , t h e 4 t h a x l "
"Liebherr_LTM_1090_41_Load_Charts.pdf","UNKNOWN","47.65","","146.0","䰩㌰⸰〳㐨吩ㄹ⸹㤶㈨䴩ㄵ〮〰㜨‱⤲㈰⸰〷⠰⤴㤮㤹㠵⠹⤶〮〰㐵⠰ⴴ⥝告ਯ刱㠠㈱⁔昊ㄠ〠〠ㄠ㔵ㄮ㤰㤠㜹㘮㤰㐠呭ਜ਼⠮⤱㔰⠱⤱㔰嵔䨊⽒ㄸ′㈠呦ਭ㔰㜮㌷㜠ㄮ㘹〷㠠呤ਰ⁔眊嬨䴩ㄵ⡯⤱㔨戩ㄵ⡩⤱㔨氩ㄵ⡥⤱㜵⸰〷⠠⤱㔨䌩ㄵ⡲⤱㔨愩ㄵ⡮⤱㔨攩ㄵ嵔䨊㈳⸱㤸㤠呌੔⩛⡇⤱㔨爩ⴴ⸹㤴㐵⡵⤱㔨攩ㄷ㐮㤹㌨ ㄵ⡭⤱㔨漩ㄵ⡢⤱㔨椩ㄵ⡬⤱㔨攩ㄵ嵔䨊⽒ㄸ‱㐠呦ਰ⸵㜲㌴㐠ⴳ㘮ㄹ㘹⁔搊ⴰ⸰〱㐠呷ਜ਼⡔⤱㔨攩ㄵ⡣⤱㔨栩ㄵ⡮⤱㔨椩ㄵ⡣⤱㔨愩ㄵ⡬⤱㔨 ㄵ⡄⤱㔨愩ㄵ⡴⤱㔮〰ㄨ愩ㄵ嵔䨊ㄵ⸴"
"Liebherr_LTM_1090_41_Load_Charts.pdf","UNKNOWN","47.57","","1.5","2 182 188 18 [1.9 14115 1.5 188 194 1.5 194 TAB 150351 / 150361 / 150371 10 LTM 1090-4.1 L TM 1 090 4.1 f t f t 36 ft 95 ft 107 ft 119 ft 130 ft 142 ft 154 ft 164 ft 62 ft 62 ft 62 ft 62 ft 62 ft 62 ft 62 ft 62 ft 0° 20"
"Liebherr_LTM_1090_41_Load_Charts.pdf","UNKNOWN","25.0","","4.0","61.7 % ft/min single line 170 lol 0-410 ft/min au brin simple 07"" / 853 ft 12800 Ibs ft/min single line =n Jz 0-410 Fr i 0'7""/ 853 ft 12800 lbs 360° 0-17 rpm N approx. 50 seconds to reach 83° boom angle -1- env. 50 s jus"
"Tadano_ATF220G_Load_Charts.pdf","H","10.0","","10.0","5 Subject to change without pr ior notice / Sujeto a cambios sin pre vio a viso www .TDKv .com N o t e s / N o t a s A)100(T)10(F)10( )10(2)10(2)10(0)10(G)10(-)10(5)10]TJ /R11 10 Tf 1 0 0 1 42.5198 14.1731 Tm (42 Subject"
"Tadano_ATF220G_Load_Charts.pdf","H","10.0","","4.0","5 Subject to change without pr ior notice / Sujeto a cambios sin pre vio a viso 156,527 lbs 103,616 lbs 77,161 lbs 51,808 lbs 26,455 lbs 0 lbs 18' 4-1/2"" (5600\ 11' 9-3/4"" (3600\ 7' 8-1/2"" (2350\ 8' 5-3/16"" (25708\ 9' 8-"
"Tadano_ATF220G_Load_Charts.pdf","H","13.2","","71.0","1,600 rpm. Engine rating according to ECE R 120. Fuel tank 66 gal (250 I). DEF Tank 2 gal (8 1). Hydraulic system Three circuit diesel hydraulic system, 1 power-controlled axial piston twin pump (hydraulically adjustable"
"Tadano_ATF220G_Load_Charts.pdf","S","5.0","","4.0","S e r v o c o m , d u a l c i r c u i t h y d r a u l i c s t e e r i n g w i t h e m e r g e n c y s t e e r i n g p u m p , m e c h a n i c a l h y d r a u l i c a l l y- a s s i s t e d s t e e r i n g o f fr o n t t "
"Tadano_ATF220G_Load_Charts.pdf","S","13.2","","71.0","1600 min”. Potencia del motor se an ECE 120. Depdsito de combustible de 250 |. Depdsito ue . Sistema hidraulico Dieselhidraulico con sistema hidraulico de 3 circuitos, 1 bomba doble de pistones axiales de caudal variable"
"Tadano_ATF220G_Load_Charts.pdf","S","8.0","","1.0","1 C o n t r a p e s o P e s o to t a l 7 1 t d i v i s i b l e , s e a c c i o n a d e s d e l a c a b i n a d e l a g r ú a . C a b i n a d e l a g r ú a C a b i n a e s p a c i o s a y c o n f o r t a b l e , e n c o n"
"Tadano_Demag_AC_1000-9_Load_Charts.pdf","A","6.0","","8.0","n o 3 a n p o c y ! E = e 6 8 t [ 8 s t [ o s t I N E M a s t E D N N E S E E D E N B P E N D E M A G . 7 5 T A D A N O G R O U P I NN F EE R E I } ⬣Ԁ⌅ᄑ  〯Є 3        k2 1  6  B  k2 1  6 kv  '  ( "
"Tadano_Demag_AC_1000-9_Load_Charts.pdf","B","8.0","","1.0","g u r t e , 1 N y l o n s e i l 1 , 8 m , 1 H o h e n s i c h e r u n g s g e r é a t ( B o r n a c k ) , 1 T e l e h a k e n . 1 2 6 m ; W i pp b a r e r H i l f s a u s l e g e r , K o m p l e tt b a u s a t z ; A b s "
"Tadano_Demag_AC_1000-9_Load_Charts.pdf","E","8.0","","8.0","3 6 9 0 EE 2 9 0 9 4 = EE . 9 4 9 8 m A C O i 3 9 8 1 0 2 £ 1 m i = f i e s i m » 1 0 2 1 0 6 S A EE 2 1 0 6 * M i n i m u m w e i g h t o f h oo k b l o c k 2 . 8 t"
"Tadano_Demag_AC_1000-9_Load_Charts.pdf","E","8.0","","4.0","1 00 m ; a cc e ss o r i p e r l ' i n s e r i m e n t o d i t u tt e l e a tt r e zz a t u r e e l e p r o l u n g h e ; 6 p u l e gg e s u ll a t e s t a b r a cc i o p e r u n a p o r t a t a m a x . d i 1 6 8 , 4 t ;"
"Tadano_Demag_AC_1000-9_Load_Charts.pdf","K","5.0","","4.0","9 = 2 4 t I = 1 3 , 5 m x 1 3 , 5 m E N 1 3 000 y J &  1 7 6 m 2 1 7 m 2 5 8 m m t t m 3 3 6 3 , 0 3 6 3 , 0"
"Tadano_Demag_AC_1000-9_Load_Charts.pdf","M","5.0","","8.0","9 1 3 , 5 m x 1 3 , 5 m E N 1 3 000 2 4 0 m 5 4 , 0 m 8 4 ° * 7 3 ° 6 5 ° 8 4 ° ** 7 3 ° 6 5 ° 6 5 ° 8 4 ° 7 3 ° 6 5 ° 6 00 m = 66 0 m 8 4 ° 7 3 ° 6 5 ° 8 4 ° 7 3 ° 6 5 ° * M i n i m u m w e i g h t o f h oo k b l o c k "
"Tadano_Demag_AC_1000-9_Load_Charts.pdf","P","5.0","","8.0","s t a r t u s i n g a s e p a r a t e s o u r c e o f p o w e r . C o n t i n u o u s r e f l e c t i v e s t r i p s o n t h e s i d e s o f t h e c h a ss i s a n d o n t h e r e a r . E q u i p m e n t s u p e r s t r"
"Tadano_Demag_AC_1000-9_Load_Charts.pdf","P","8.0","","1.0","t y p e c o m p o n e n t s W I H I ; I n c l . p e r s o n a l W I H I p r o t e c t i o n g e a r a g a i n s t f a ll i n g : 2 s a f e t y h a r n e ss e s , 1 n y l o n r o p e 1 , 8 m , 1 s e l f r e t r a c t i n "
"Tadano_Demag_AC_1000-9_Load_Charts.pdf","SS","6.0","","2.0","9 6 0 4 5 4 0 3 0 D E M A G . T A D A N O G R O U P I NN EEE E R I } 1 6 ∀  〯 13    %%&      k 21 6  B  k2 1  6 kv '  (  QR  Q k 21  6 x 2v  6 i 2x  6 i1 2t  6 i 2  6 kk 2l  6 kt 2"
"Tadano_Demag_AC_1000-9_Load_Charts.pdf","SS","5.0","","8.0","9 1 1 3 , 5 m x 1 3 , 5 m E N 1 3 000 = 1 0 8 t 1 2 8 t [ 4 s t W EE N N E S E E R E D E Z E R D E M A G . T A D A N O G R O U P I NN F E R E R 11 4 6 /*""*$  〯 13      i 2i  6  }     k2 1  6  B "
"Tadano_Demag_AC_1000-9_Load_Charts.pdf","SS","5.0","","9.0","9 1 1 3 , 5 m x 1 3 , 5 m E N 1 3 000 ; 3 7 4 m + F 1 6 m 11 > 6 0 ° J L =   o s t M a s t EE N M E S H E D E N B E I NN D E M A G . 5 9 T A D A N O G R O U P I NN F EE R E I } ⼪∪Ա $  〯 13      k 2  6"
"Tadano_Demag_AC_1000-9_Load_Charts.pdf","SS","5.0","","2.0","9 0 ° / 1 5 ° / 3 0 ° 1 1 3 , 5 m x 1 3 , 5 m E N 1 3 000 3 7 8 m 3 9 4 m 4 1 7 m 4 5 7 m 4 9 4 m 5 2 4 m 5 7 6 m 5 9 3 m 8 2 , 0 m 8 7 , 8 m 9 6 , 0 m D E M A G . T A D A N O G R O U P S EE F E EE R 0 I 7 0 ∀ԑᄤ  〯Є  "
"Tadano_Demag_AC_1000-9_Load_Charts.pdf","T","5.0","","8.0","9 1 1 3 , 5 m x 1 3 , 5 m E N 1 3 000 2 1 , 0 m + F a m = 1 0 s t 1 2 8 t [ 1 4 8 t W T A N E S E EE N E Z E N D E M A G . T A D A N O G R O U P S EE F E EE R 0 I 3 2 /*""*  〯 13      k2 1  6  B  k2 1  6"
"Tadano_Demag_AC_1000-9_Load_Charts.pdf","T","88.0","","8.0","2 5 / 1 , 7 "" ; T e c h K i n g E T C R A N E 1 7 0 F o u s i m i l a i r e . T y p e 2 , 88 m ; S i e g e c h a u ff a n t r é g l a b l e , a cc o u d o i r s e t s u s p e n s i o n p n e u m a t i q u e ; H a u t e u"
"Tadano_Demag_AC_1000-9_Load_Charts.pdf","W","6.0","","2.0","8 , 3 5 0 V / 4 4 5 7 . 6 m D E M A G . T A D A N O G R O U P I EEE F E F E R I 1 66 ∀  〯Є 3    %)      k2 1  6  B  k2 1  6 kv '  (  x 2k  6 i 2i  6 i12 k  6 i 2v  6 kk2 x  6 kx 2t  6"
"Tadano_Demag_CC3800_Load_Charts.pdf","A","187.109","","650.0","LLIvpviHa 3BEHa ryceHuLibl DEMAG. 03 TADANOGROUP INN NE NER II CC 3 8 0 0 -1 0 3 Sbraccio Superlift · Radio de Superlift · Raio do principale · Pluma principal · Lança principal · èche principale · Inclinazione braccio "
"Tadano_Demag_CC3800_Load_Charts.pdf","B","24.0","","165.0","Bec Total weight incl. 165 t counterweight, 24 m boom and hook block approx. 390 t Gesamtgewicht einschl. 165 t Gegengewicht, 24 m Hauptausleger und Unterflasche Poids avec 165 t de contrepoids, fleche de 24 m et crochet"
"Tadano_Demag_CC3800_Load_Charts.pdf","B","118.102","","2.0","Mo BbIGOPY KJIMEHTa 13 YyryHa Jib (HI) Typ 2420A LF Typ 20164 = J ~ to = — L 2156 DEMAG. TADANOGROUP INN NE NER II CC 3 8 0 0 -1 1 1 8 0 t 6 4 , 2 t 2 9 , 6 t 1 , 8 t 1 6 t 5 5 , 4 t 3 9 , 6 t * O p t i o n a l c a s t i"
"Tadano_Demag_CC3800_Load_Charts.pdf","B","118.0","","65.0","- =! 65t [95t [25H EEE OSH ET EEE DEMAG. TADANOGROUP INN NEN ERI 108 1 0 8 CC 3 8 0 0 -1 L S L + L F m 19 20 21 22 24 25 26 28 30 34 38 42 46 50 54 58 62 66 70 74 78 82 83 86 90 94 98 102 106 110 112 113 114 115 117 118 "
"Tadano_Demag_CC3800_Load_Charts.pdf","B","120.0","","325.0","325 t 120 m 123 m L)-10.0012(S)-9.99756(L)-10.0012(+)-9.99756(L)-10.0012]TJ 0.99 0 0 1 364.709 694.495 Tm (F _ 2 L)-10.0012(S)-9.99756(L)-10.0012(+)-9.99756(L)-10.0012]TJ 0.99 0 0 1 472.426 694.495 Tm (F _ 4 1)50(5)0.011"
"Tadano_Demag_CC3800_Load_Charts.pdf","B","114.0","","165.0","109 LSL+LF CC 3800-1 E=165t + ga=2g 50 t 114m 117m 120m 123m LSL+LF_2 LSL+LF_4 LSL+LF_2 LSL+LF_4 N 24m =A 0t-325t LOt"
"Tadano_Demag_CC3800_Load_Charts.pdf","B","129.0","","65.0","= 65t [95t [25E NEE OSH EST EEE DEMAG. TADANOGROUP INN NE NER II CC 3 8 0 0 -1 1 0 9 L S L + L F m 20 21 22 23 24 26 28 30 34 38 42 46 50 54 58 62 66 70 73 74 75 78 82 86 90 94 98 102 106 107 110 111 114 118 120 122 123 "
"Tadano_Demag_CC3800_Load_Charts.pdf","B","126.0","","165.0","-)' (-)' -6.46875 -9.22266 Td [(6)5.00122(0)5.00122(,)4.9977(5)5.00122]TJ T*[(5)5.00122(8)5.00122(,)4.9977(7)5.00122]TJ T*[(5)5.00122(7)5.00122(,)4.9977(8)5.00122]TJ T*[(5)5.00122(7)5.00122(,)4.9977(0)5.00122]TJ T*[(5)5."
"Tadano_Demag_CC3800_Load_Charts.pdf","B","120.0","","65.0","- 120 = 65t [95t [25E NEE OSH EST EEE DEMAG. 115 TADANOGROUP INN NE NER II CC 3 8 0 0 -1 1 1 5 L S L + L F m 20 21 22 23 24 25 26 28 29 30 31 34 38 42 46 50 54 58 62 66 70 74 78 82 86 88 90 92 94 96 98 99 101 102 103 104"
"Tadano_Demag_CC3800_Load_Charts.pdf","B","102.0","","165.0","-)' (-)' (-)' (-)' (-)' (-)' (-)' (-)' -5.85641 -9.22266 Td [(2)19.9981(0)20.0053(,)19.9981(4)19.9981]TJ T*[(2)19.9981(0)20.0053(,)19.9981(2)19.9981]TJ T*[(1)19.9981(9)20.0053(,)19.9981(4)19.9981]TJ T*[(1)19.9981(8)20.00"
"Tadano_Demag_CC3800_Load_Charts.pdf","B","146.0","","5.0","20°30°, ©) m = 6st [ost [SH WEN [E0SH EGE EEE DEMAG. TADANOGROUP INN NE NER II 116 1 1 6 CC 3 8 0 0 -1 L S L + L F m 23 24 25 26 27 28 30 31 32 33 34 38 42 46 50 54 58 62 66 70 74 75 77 78 80 82 83 86 88 90 94 98 102 106"
"Tadano_Demag_CC3800_Load_Charts.pdf","B","132.0","","325.0","325 t ㄩ㔰⠵⤰⸰ㄴ〵㤴⢰⤵そ告਴㠮㜵㤹‰⁔搊嬨㈰뀩ⴲ㐸㠮〲⠳グ⥝告ਸㄮ㠰〲‰⁔搊嬨ㄩ㔰⠵⤰⸰ㄱ〹㤲⢰⤴㤮㤹㝝告਴㠮㜵㤹‰⁔搊嬨㈰뀩ⴲ㐸㠮〲⠳グ⥝告ਸㄮ㠰〲‰⁔搊嬨ㄩ㔰⠵⤰⸰ㄱ〹㤲⢰⤴㤮㤹㝝告਴㠮㜵㤹‰⁔搊嬨㈰뀩ⴲ㐸㠮〲⠳グ⥝告੅吊儊㌸㔶⸶㐠㔴㠰⸳㈠洊㌸㔶⸶㐠㔴㌳⸰㜠氊㐰㤹⸲㘠㔴㌳⸰㜠氊㐰㤹⸲㘠㔴㠰⸳㈠氊匊⽒㌷⁧猊焊㠮㌳㌳㌠〠〠㠮㌳㌳㌠〠〠捭⁂吊⽒㐳㔵′㈠呦਱⸲㄰㤠〠〠ㄠ㔴⸲㐠㜸㘮㈸⁔洊㌠呲ਨLSL+LF CC 3800-1 165"
"Tadano_Demag_CC3800_Load_Charts.pdf","B","9.0","","205.0","[py3onogbeMHOCTb NPK yraax NogbemMa riaBHoOM CTpesbl 87°, 85° 75° 1 65° rpy30noAbeMHOCTb B MPOMEXYTOUHbIX MOIOXEHUSIX CTPENbl PaCHMTLIBAETCA CUCTEMON YyNpaBaeHns kpaHom IC-1 DEMAG. 129 TADANOGROUP INN NE NER II CC 3 8 0 "
"Tadano_Demag_CC3800_Load_Charts.pdf","B","5.0","","205.0","[py3onogbeMHOCTb NPK yraax NogbemMa riaBHoOM CTpesbl 87°, 85° 75° 1 65° rpy30noAbeMHOCTb B MPOMEXYTOUHbIX MOIOXEHUSIX CTPENbl PaCHMTLIBAETCA CUCTEMON YyNpaBaeHns kpaHom IC-1 DEMAG. 135 TADANOGROUP INN NE NER II CC 3 8 0 "
"Tadano_Demag_CC3800_Load_Charts.pdf","B","9.0","","10.0","1 9 m  Innitely variable position of main boom angle in SWSL congur ation 55-87° (65-87° in SW congur ation\  W orking ar ea limitation  Diagnosis and tr oubleshooting The cr ane is contr olled by joystick levers e"
"Tadano_Demag_CC3800_Load_Charts.pdf","B","8.4","","205.0","t e i l i g e r R a u p e n u n t e r w a g e n b e s t e h e n d a u s M i t t e l s t ü c k u n d z w e i R a u p e n t r ä g e r n . M i t t e l s t ü c k u n d R a u p e n wer den hydr aulisch verbolzt und sind einf "
"Tadano_Demag_CC3800_Load_Charts.pdf","B","19.0","","10.0","B e n z , t y p e O M 4 7 1 L A , 6 c y l i n d r e s . P u i s s a n c e : 3 9 0 k W ( 5 2 3 H P \ à 1 7 0 0 t r / m n , c o u p l e d e 2 4 6 0 N m à 1 3 0 0 t r / m n c h a c u n . Le moteur satisf ait au norme EU Sta"
"Tadano_Demag_CC3800_Load_Charts.pdf","B","118.102","","325.0","1 ( s u p e r v i s i o n e m o m e n t o d i c a r i c o , r a g g i o , i n c l i n a z i o n i , m o t o r e e m o n i t o r a g g i o i m p i a n t o i d r a u l i c o \ ,  n e c o r s a a r g a n o ,  n e c o r s "
"Tadano_Demag_CC3800_Load_Charts.pdf","B","12.0","","10.0","contrappesi alternativi sono realizzati in ghisa Composizione elementi del contrappeso alternativo 10t+7,5t010t+15¢t Cilindro idraulico su cuspide Cilindro idraulico con o senza centralina idraulica Gruppo stabilizzatori"
"Tadano_Demag_CC3800_Load_Charts.pdf","B","12.0","","5.0","d r i v e 2 tr asmissioni per ciascun cingolo: f orza di tr azione 2600 KN  a velocità ridotta. I c o n t r a p p e s i a l t e r n a t i v i s o n o r e a l i z z a t i i n g h i s a C o m p o s i z i o n e e l e m e n"
"Tadano_Demag_CC3800_Load_Charts.pdf","E","24.0","","50.0","| 50t DEMAG. 23 TADANO GROUP IEE NEE NET] CC 3 8 0 0 -1 2 3 S H m 5 , 5 1 0 1 1 1 2 1 4 1 6 1 8 2 0 2 2 2 3 2 4 2 6 2 8 3 0 3 3 3 4 3 8 4 2 4 4 4 6 4 9 5 0 5 4 5 8 5 9 6 2 6 4 6 6 6 7 7 0 7 1 5 , 5 1 0 1 1 1 2 1 4 1 6 1 "
"Tadano_Demag_CC3800_Load_Charts.pdf","E","61.0","","5.0","-)' (-)' (-)' (-)' (-)' (-)' -11.6198 -9.22266 Td (132,0 112,0)' 4.87922 -9.22266 Td (97,5 85,0)' (74,5)' (65,5)' (62,0)' (58,5)' (52,0)' (46,4)' (41,5)' (35,2)' (33,1)' (25,3)' (18,8)' (16,2)' (13,7)' (10,4)' 4.87875 -9"
"Tadano_Demag_CC3800_Load_Charts.pdf","E","36.0","","50.0","⴩✊⠭⤧੅吊儊⽒㔹⁧猊〠〠〠〠權焊㠮㌳㌳㌠〠〠㠮㌳㌳㌠〠〠捭⁂吊⽒㘶‸⸴⁔昊〮㤵‰‰‱‴㤶⸶㈷‶㌸⸸㌲⁔洊嬨㈩ㄵ⠶⤱㐮㤹㌵⠸⤱㔨Ⱙㄵ⠰⤱㕝告ਹ⸲㈳ㄲ⁔䰊吪嬨㈩ㄵ⠲⤱㐮㤹㌵⠳⤱㔨Ⱙㄵ⠰⤱㕝告੔⩛⠱⤱㔨㤩ㄴ⸹㤳㔨〩ㄵ⠬⤱㔨〩ㄵ嵔䨊吪嬨ㄩㄵ⠶⤱㐮㤹㌵⠵⤱㔨Ⱙㄵ⠰⤱㕝告੔⩛⠱⤱㔨㐩ㄴ⸹㤳㔨㐩ㄵ⠬⤱㔨〩ㄵ嵔䨊吪嬨ㄩㄵ⠲⤱㐮㤹㌵⠸⤱㔨Ⱙㄵ⠰⤱㕝告੔⩛⠱⤱㔨ㄩㄴ⸹㤳㔨㐩ㄵ⠬⤱㔨〩ㄵ嵔䨊吪嬨ㄩㄵ⠰⤱㐮㤹㌵⠲⤱㔨Ⱙㄵ⠰⤱㕝告਴⸶㤵㠹‭㤮㈲㌵㤠呤ਜ਼⠹⤱㔨〩"
"Tadano_Demag_CC3800_Load_Charts.pdf","E","72.0","","5.0","DEMAG. 25 TADANO GROUP IEE NEE NET] CC 3 8 0 0 -1 2 5 L H m 7 8 9 10 12 14 16 18 20 22 24 26 28 30 33 34 38 42 43 46 49 50 51 54 56 58 59 62 64 66 67 69 70 72 m 7 8 9 10 12 14 16 18 20 22 24 26 28 30 33 34 38 42 43 46 49"
"Tadano_Demag_CC3800_Load_Charts.pdf","E","84.0","","50.0","-)' ET Q /R59 gs 0 0 0 0 k q 8.33333 0 0 8.33333 0 0 cm BT /R66 8.4 Tf 0.95 0 0 1 482.718 648.272 Tm [(1)14.9972(4)15(7)15(,)15(0)15]TJ 9.22312 TL T*[(1)14.9972(4)15(4)15(,)15(0)15]TJ T*[(1)14.9972(3)15(7)15(,)15(0)15]TJ"
"Tadano_Demag_CC3800_Load_Charts.pdf","E","84.0","","5.0","DEMAG. TADANO GROUP IEE NEE NET] 26 2 6 CC 3 8 0 0 -1 L H m 11 12 13 14 16 18 20 22 24 26 28 30 34 38 42 46 50 54 58 62 66 70 72 74 75 76 77 78 79 80 82 84 m 11 12 13 14 16 18 20 22 24 26 28 30 34 38 42 46 50 54 58 62 66"
"Tadano_Demag_CC3800_Load_Charts.pdf","E","57.0","","5.0","-)' (-)' -10.5252 -9.22312 Td [(1)15(9)14.9935(4)15(,)15(0)15]TJ T*[(1)15(6)14.9935(0)15(,)15(0)15]TJ T*[(1)15(3)14.9935(5)15(,)15(0)15]TJ T*[(1)15(1)14.9935(6)15(,)15(0)15]TJ T*[(1)15(0)14.9935(1)15(,)15(0)15]TJ 4.69539"
"Tadano_Demag_CC3800_Load_Charts.pdf","E","118.102","","225.0","8 3 2 ® 8B 8 8 2 % : 2 2 ® BB ¥ BE KE 8 ¥ Le 3 LL] PEL NED '3L 13 25 20 ME MO 105 10D 5% Bd ES By 7% MM ES BD 5 BO 45 80 3S Ci I 1 DEMAG. TADANO GROUP IEE NEE NET] 30 3 0 CC 3 8 0 0 -1 S S L , L S L CC 3)-4.99512(8)-4.99"
"Tadano_Demag_CC3800_Load_Charts.pdf","E","42.0","","4.0","-)' (-)' (-)' (-)' (-)' (-)' (-)' (-)' (-)' (-)' (-)' (-)' (-)' (-)' (-)' (-)' (-)' (-)' ET Q 1467.28 5935.04 m 1467.28 5887.8 l 2335.88 5887.8 l 2335.88 5935.04 l S /R59 gs 0 0 0 0 k q 8.33333 0 0 8.33333 0 0 cm BT /R52"
"Tadano_Demag_CC3800_Load_Charts.pdf","E","19.0","","225.0","㔩ㄴ⸹㤸㐨㜩ㄴ⸹㤸㐨ㄩㄴ⸹㤸㐨Ⱙㄴ⸹㤸㐨〩ㄴ⸹㤸㑝告ਹ⸲㈲ㄹ⁔䰊吪嬨㔩ㄴ⸹㤸㐨㜩ㄴ⸹㤸㐨ㄩㄴ⸹㤸㐨Ⱙㄴ⸹㤸㐨〩ㄴ⸹㤸㑝告੅吊儊⽒㔹⁧猊〠〠〠〠權焊㠮㌳㌳㌠〠〠㠮㌳㌳㌠〠〠捭⁂吊⽒㘶‸⸵⁔昊〮㤷‰‰‱‴㘴⸷㠠㌶㜮㈴㌠呭ਜ਼⠵⤱㐮㤹㠴⠷⤱㐮㤹㠴⠱⤱㐮㤹㠴⠬⤱㐮㤹㠴⠰⤱㐮㤹㠴嵔䨊䕔ੑਯ刲〠杳ਰ‰‰‱⁫ੱਸ⸳㌳㌳‰‰‸⸳㌳㌳‰‰⁣洠䉔ਯ制㘠㠮㔠呦ਰ⸹㜠〠〠ㄠ㐶㐮㜸″㔸⸰㈠呭ਜ਼⠵⤱㐮㤹㠴⠷⤱㐮㤹㠴⠱⤱㐮㤹㠴⠬⤱㐮㤹㠴⠰⤱㐮㤹㠴嵔䨊䕔ੑਯ刵㤠杳ਰ‰‰"
"Tadano_Demag_CC3800_Load_Charts.pdf","E","60.0","","325.0","Ot || 0t-325t 60 m SSL_1 SSL_2"
"Tadano_Demag_CC3800_Load_Charts.pdf","E","19.0","","65.0","33,0 54 = 65t [125% [65H EN ASE ECE EEE DEMAG. 31 TADANO GROUP IEE NEE NET] CC 3 8 0 0 -1 3 1 1 1-19 m 1 1-19 m 225 t + 50 t 225 t + 50 t m 8 9 10 11 12 14 15 16 18 20 22 24 26 28 30 34 38 42 44 m 8 9 10 11 12 14 16 18 2"
"Tadano_Demag_CC3800_Load_Charts.pdf","E","118.102","","5.0","3 2 5 t 0 t 6 5 t 1 2 5 t 1 6 5 t 2 0 5 t 2 4 5 t 2 8 5 t 3 2 5 t 4 3 4 , 0 3 8 4 , 0 3 4 4 , 0 3 1 7 , 0 2 8 9 , 0 2 4 5 , 0 2 1 2 , 0 1 8 4 , 0 1 5 8 , 0 1 3 7 , 0 1 2 0 , 0 1 0 7 , 0 9 6 , 5 8 7 , 0 7 3 , 0 6 1 , 5 5 "
"Tadano_Demag_CC3800_Load_Charts.pdf","E","19.0","","325.0","0t-325t 0t-325t 10,9 =! 65t [125% [GSR Lr ose ff 32st DEMAG. TADANO GROUP EEE ENE NEI I 32 3 2 CC 3 8 0 0 -1 S S L 1 1-19 m 1 1-19 m 225 t + 50 t 225 t + 50 t m 10 12 14 16 18 20 22 24 26 28 30 34 38 42 46 50 54 58 59 62"
"Tadano_Demag_CC3800_Load_Charts.pdf","E","8.4","","325.0","SSL_4 = Lot 0t-325t ot || 0t-325t fy 8,40 m ON 9.8 m/s SSL_1 SSL_2"
